dates,77470,76430,76500,76900,161530,161680,162420,162450,162890,163100,164290,164050,77650,77800,77610,165600,165460,165200,604900,603900,604020,603600,607150,6155A,6325O,7031,8019,8025,8414A,8416,8500A,9981A,0016A,76,0200E,B893,B278,B228,B954
2018-05-04,28.9,13.33,1.879,6.788,23.733,9.554,10.375,15.729,10.878,8.802,15.308,15.349,13.606,8.231,9.37,8.515,8.515,5.846,2.822,5.551,4.46,18.457,21.119,3.277,8.929,2.044,5.993,4.804,6.81,6.81,5.728,11.776,7.554,7.228,7.228,20.808,12.296,12.296,6.881
2018-05-05,8.698,4.039,4.336,4.242,12.794,7.11,4.947,4.638,3.901,3.701,10.121,8.598,14.929,15.891,12.741,4.676,4.676,7.945,2.907,8.617,8.45,11.418,6.841,4.026,3.593,4.955,7.879,6.754,5.135,5.135,5.929,6.406,4.978,9.073,9.073,14.564,10.575,10.575,11.542
2018-05-06,5.507,8.029,4.915,4.358,7.716,5.072,5.369,3.413,1.96,2.822,4.803,4.701,4.014,4.73,3.661,3.046,3.046,2.981,4.14,4.821,5.582,5.3,4.204,6.214,7.267,5.318,5.798,6.356,4.956,4.956,4.69,9.008,8.005,9.986,9.986,6.423,5.665,5.665,5.323
2018-05-07,5.94,4.29,4.5,3.741,3.664,5.5,5.5,3.408,6.365,4.695,4.486,5.172,3.729,3.742,3.849,2.352,2.352,2.206,8.32,7.197,6.765,8.579,9.979,8.884,8.481,8.796,7.412,5.981,6.421,6.421,6.34,10.554,8.586,8.506,8.506,2.05,3.059,3.059,1.518
2018-05-08,14.935,8.713,5.0,6.093,4.403,5.504,3.738,2.013,4.616,3.343,9.342,11.173,8.561,10.298,13.137,13.597,13.597,8.853,5.954,6.907,2.915,6.776,10.504,6.449,5.815,4.767,6.749,7.62,8.17,8.17,8.247,4.951,6.566,6.098,6.098,5.847,4.28,4.28,4.302
2018-05-09,21.628,6.484,2.774,6.574,2.221,4.027,4.08,4.727,2.499,3.725,3.931,6.792,4.848,2.683,4.749,7.25,7.25,7.053,6.275,4.317,4.924,5.923,12.284,10.015,12.792,8.137,9.899,6.946,7.946,7.946,1.536,8.853,4.464,2.663,2.663,7.188,4.605,4.605,3.578
2018-05-10,21.894,6.729,10.163,6.774,2.722,3.447,6.56,3.193,1.828,5.308,2.227,3.585,8.515,7.268,8.893,7.701,7.701,5.833,4.925,6.77,4.781,7.145,9.783,3.098,5.124,3.964,5.145,4.589,6.438,6.438,4.283,11.477,5.106,2.668,2.668,6.137,3.889,3.889,4.523
2018-05-11,6.48,4.754,5.746,2.867,4.509,2.31,5.745,5.217,2.458,1.806,2.373,4.151,10.53,8.97,10.635,4.89,4.89,5.358,4.377,4.882,3.379,5.168,7.686,4.307,7.061,5.471,2.334,1.955,9.34,9.34,9.652,4.454,6.045,7.999,7.999,4.458,2.532,2.532,3.519
2018-05-12,12.318,13.556,10.277,4.702,6.202,2.237,3.572,4.479,2.251,3.862,3.844,5.912,6.885,5.908,8.742,3.85,3.85,5.495,10.325,5.194,5.231,5.297,4.4,9.598,9.721,4.272,7.658,6.172,10.957,10.957,8.072,10.232,9.665,8.872,8.872,8.907,11.087,11.087,8.753
2018-05-13,19.267,23.94,16.161,25.065,16.158,9.76,6.86,6.486,8.676,7.451,8.831,8.737,9.093,4.499,8.039,9.032,9.032,11.891,7.609,6.159,4.112,9.66,10.07,9.357,5.205,10.889,16.073,12.618,12.549,12.549,7.905,17.126,14.021,16.682,16.682,11.045,12.645,12.645,11.719
2018-05-14,23.123,13.427,4.961,3.267,7.797,10.281,11.21,8.778,13.309,8.894,9.327,12.19,18.586,15.65,20.408,11.402,11.402,11.988,2.159,4.344,2.761,5.012,14.398,8.878,8.798,8.993,15.049,12.271,11.285,11.285,7.51,11.569,11.611,11.355,11.355,6.536,8.921,8.921,10.687
2018-05-15,35.995,10.122,15.787,7.214,4.054,8.456,9.091,8.68,11.276,18.613,10.684,12.914,12.243,9.287,12.639,17.583,17.583,16.729,3.376,2.086,3.298,9.915,13.513,6.787,5.353,8.038,7.354,5.853,8.815,8.815,7.264,10.367,5.181,9.41,9.41,6.897,2.977,2.977,2.082
2018-05-16,15.302,5.8,6.393,2.074,6.7,1.789,5.303,4.495,5.709,3.78,9.213,11.91,2.428,5.553,2.212,6.737,6.737,9.33,9.17,7.499,5.927,4.031,7.498,7.902,18.683,15.295,11.359,10.061,4.17,4.17,2.885,4.292,3.842,5.292,5.292,8.401,2.753,2.753,5.167
2018-05-17,9.553,13.841,3.468,4.049,2.433,3.246,2.227,3.373,4.861,6.98,7.312,7.875,2.994,3.732,3.196,9.593,9.593,6.74,10.074,8.915,10.076,5.1,2.191,4.095,17.263,15.885,11.432,9.161,3.727,3.727,4.33,3.931,3.751,3.159,3.159,5.79,4.426,4.426,5.342
2018-05-18,3.667,5.769,4.417,5.592,5.091,4.282,4.144,5.442,9.385,6.034,2.827,1.098,4.89,4.401,3.7,2.584,2.584,4.027,5.967,4.209,3.61,3.646,4.254,3.345,5.569,7.699,9.83,8.543,5.179,5.179,6.151,1.677,2.862,4.955,4.955,5.476,7.602,7.602,12.127
2018-05-19,7.538,6.238,4.064,3.222,5.426,4.25,2.493,2.241,5.677,4.536,3.628,1.564,3.029,3.831,5.112,5.418,5.418,3.399,5.291,4.288,5.12,3.706,4.406,4.724,3.189,13.461,11.82,10.622,9.564,9.564,6.884,5.039,4.049,6.44,6.44,5.042,5.665,5.665,6.06
2018-05-20,2.483,4.94,3.236,3.493,7.145,3.798,3.38,2.003,4.822,4.919,2.6,2.161,3.258,3.099,2.391,6.058,6.058,4.683,3.704,5.802,2.035,4.453,4.922,4.302,5.379,5.718,6.118,5.58,4.252,4.252,2.737,2.166,3.185,6.062,6.062,3.66,4.426,4.426,4.837
2018-05-21,3.215,3.541,6.671,5.234,12.22,9.529,7.054,8.7,5.602,4.445,9.425,7.659,3.996,1.823,2.994,2.551,2.551,2.789,3.727,2.599,2.31,5.342,2.907,3.376,5.465,2.848,5.979,3.061,3.528,3.528,5.936,2.87,3.122,4.876,4.876,12.707,5.672,5.672,1.715
2018-05-22,5.64,7.211,4.663,2.855,5.816,14.845,10.545,11.66,3.197,8.062,6.946,5.581,2.839,1.907,3.845,7.09,7.09,6.217,4.37,5.12,3.103,3.552,5.248,3.499,9.457,2.419,5.0,1.645,6.072,6.072,7.797,3.747,4.71,3.764,3.764,7.892,2.968,2.968,3.39
2018-05-23,3.411,2.752,6.841,9.139,3.589,10.116,12.593,11.384,8.033,11.069,5.155,9.262,12.319,11.328,13.932,3.326,3.326,5.628,9.487,5.586,3.869,4.48,13.169,7.464,8.717,5.393,2.725,3.752,3.537,3.537,6.663,10.272,4.765,5.244,5.244,3.363,1.517,1.517,3.518
2018-05-24,4.619,4.757,5.615,9.385,3.353,1.515,1.561,1.194,1.322,3.407,4.319,4.066,7.324,8.452,9.798,2.315,2.315,2.469,17.068,8.737,6.553,4.046,7.755,3.811,8.263,11.511,13.66,9.12,8.532,8.532,4.113,7.741,8.346,4.224,4.224,5.807,5.789,5.789,8.356
2018-05-25,23.604,12.452,5.396,5.534,1.445,2.38,1.166,1.055,3.638,3.012,1.59,1.428,5.597,7.137,8.9,5.95,5.95,2.471,5.939,18.043,8.441,2.701,7.556,5.793,15.699,6.982,4.42,3.384,11.47,11.47,11.956,10.422,17.861,15.843,15.843,12.849,16.355,16.355,23.147
2018-05-26,37.586,21.556,15.297,7.749,4.044,3.871,2.361,2.848,4.731,3.96,6.244,1.246,4.02,4.313,2.432,4.96,4.96,4.873,7.88,18.755,14.239,5.738,2.859,2.252,13.137,5.494,3.224,3.155,5.219,5.219,4.461,7.481,8.31,8.917,8.917,16.018,18.665,18.665,6.092
2018-05-27,7.72,13.991,7.793,15.575,8.638,5.133,3.265,5.103,1.753,1.876,13.035,6.383,16.813,16.533,14.136,14.056,14.056,13.691,5.722,8.088,12.607,12.842,6.253,2.349,10.339,2.864,2.274,2.308,5.858,5.858,8.662,14.011,17.959,14.662,14.662,8.848,8.662,8.662,8.57
2018-05-28,10.289,17.349,15.655,16.509,10.845,11.342,5.602,6.887,1.825,1.926,11.459,5.814,5.278,5.097,2.957,8.326,8.326,8.039,6.225,5.802,11.959,9.968,14.239,4.825,5.833,2.553,1.602,1.755,10.391,10.391,5.719,7.083,15.358,15.473,15.473,8.433,7.966,7.966,8.104
2018-05-29,5.782,10.159,9.33,9.268,5.262,6.067,5.058,6.393,4.627,3.517,20.229,5.213,7.206,5.97,3.303,8.642,8.642,10.72,7.595,6.922,3.315,11.891,15.615,5.121,13.864,4.95,2.756,3.123,4.207,4.207,4.2,9.464,8.631,6.775,6.775,3.019,3.967,3.967,8.569
2018-05-30,17.925,7.904,14.459,8.232,10.686,8.69,5.247,6.979,3.52,4.464,12.084,7.967,2.673,3.723,2.539,3.94,3.94,3.555,6.569,4.027,5.968,7.256,9.097,4.767,5.978,2.054,7.076,6.048,10.276,10.276,5.108,3.548,4.913,5.037,5.037,10.038,8.734,8.734,8.204
2018-05-31,2.686,2.484,9.469,2.971,3.501,5.774,3.065,4.337,1.882,4.716,3.73,2.967,10.208,6.347,10.527,9.403,9.403,9.788,6.374,5.162,2.494,6.246,1.622,6.153,11.019,3.232,3.727,1.305,7.056,7.056,3.435,4.678,3.678,2.351,2.351,3.695,3.666,3.666,3.774
2018-06-01,2.337,6.083,1.339,5.046,4.991,2.194,1.693,3.009,3.268,3.036,1.717,4.473,7.927,3.977,4.99,5.394,5.394,9.152,7.319,6.392,4.883,5.827,6.445,3.878,11.211,6.332,3.989,4.982,4.485,4.485,4.083,6.138,6.452,3.451,3.451,1.297,3.355,3.355,2.112
2018-06-02,3.918,3.3,4.01,3.597,4.492,3.505,4.195,3.733,6.525,4.647,8.611,3.831,5.333,1.481,5.542,5.779,5.779,8.016,3.474,5.906,3.184,5.438,4.813,2.863,14.199,6.699,8.991,7.748,6.021,6.021,2.741,5.279,6.061,3.918,3.918,4.87,2.115,2.115,4.334
2018-06-03,10.773,8.353,10.017,7.12,6.36,8.628,4.049,5.571,4.156,3.76,11.96,6.026,2.852,1.339,4.595,11.499,11.499,12.448,7.392,13.327,7.294,10.998,7.893,5.641,7.986,10.212,16.812,13.41,13.395,13.395,11.765,12.97,13.771,10.857,10.857,12.775,10.35,10.35,5.613
2018-06-04,4.993,4.952,3.927,3.546,10.053,13.048,14.167,16.485,7.145,7.089,10.042,11.948,15.83,11.534,15.827,4.716,4.716,5.34,9.384,5.777,2.367,7.666,9.512,10.449,2.7,3.335,4.787,3.773,10.643,10.643,13.373,9.912,6.702,5.891,5.891,7.376,6.12,6.12,5.988
2018-06-05,16.675,7.26,6.352,8.849,6.577,4.203,5.349,5.71,9.0,8.659,4.512,7.168,12.699,12.271,13.783,5.154,5.154,6.273,9.166,7.239,3.128,5.509,10.792,5.839,5.346,5.878,5.806,5.313,9.577,9.577,8.854,2.014,4.982,8.387,8.387,8.107,9.398,9.398,10.663
2018-06-06,4.058,5.213,6.445,7.66,3.771,4.598,3.313,4.244,3.48,2.632,5.362,5.428,5.689,2.196,6.869,2.895,2.895,6.317,7.943,5.491,2.963,7.742,9.181,7.862,4.924,4.214,4.594,5.599,4.777,4.777,7.625,3.124,9.142,6.688,6.688,9.596,4.318,4.318,3.804
2018-06-07,8.39,6.489,8.538,6.003,5.013,5.36,6.669,8.158,11.715,13.142,12.206,9.722,2.652,5.054,2.932,6.181,6.181,5.614,4.896,8.291,3.668,3.995,14.748,4.234,8.682,5.168,11.753,8.018,8.953,8.953,6.916,9.704,7.242,5.235,5.235,5.982,4.224,4.224,10.278
2018-06-08,6.142,3.976,4.994,2.935,4.348,3.194,3.692,4.035,5.23,13.837,5.161,11.097,8.078,9.528,12.661,11.313,11.313,10.09,6.834,8.137,5.306,12.039,14.862,7.15,15.622,12.04,8.799,8.611,4.956,4.956,6.432,9.45,5.13,6.094,6.094,6.696,5.415,5.415,6.763
2018-06-09,11.739,5.574,4.311,12.189,6.8,7.821,7.083,7.466,8.147,10.818,5.315,8.751,16.085,13.697,15.296,4.169,4.169,3.212,8.607,15.21,8.154,5.382,11.186,2.874,9.054,8.553,8.645,9.477,11.545,11.545,8.971,17.69,13.686,7.241,7.241,9.815,10.801,10.801,12.39
2018-06-10,18.917,5.892,9.328,6.887,14.458,7.287,4.354,7.246,2.043,3.366,1.062,6.892,5.608,4.767,9.127,2.411,2.411,5.011,7.223,8.059,8.862,14.22,3.362,7.581,2.534,7.053,8.724,5.34,11.125,11.125,3.153,6.118,7.227,13.603,13.603,6.403,15.105,15.105,12.445
2018-06-11,10.865,3.249,15.912,12.524,10.544,7.199,2.497,4.534,2.737,2.76,7.665,4.692,11.667,7.418,6.74,16.89,16.89,17.318,9.109,5.069,3.173,5.526,9.703,7.387,9.972,4.492,3.893,3.705,10.87,10.87,9.823,1.967,6.749,6.921,6.921,7.512,8.922,8.922,8.053
2018-06-12,4.534,7.583,7.299,8.219,12.463,8.893,12.769,12.02,8.952,6.414,5.114,8.59,19.75,19.685,24.154,8.227,8.227,9.403,8.587,7.476,2.914,7.127,12.97,8.885,6.845,4.27,10.047,8.021,8.871,8.871,5.596,16.328,17.102,14.451,14.451,9.481,9.336,9.336,8.387
2018-06-13,36.095,20.364,16.344,8.628,5.08,11.322,7.553,8.195,10.078,13.125,5.353,12.37,7.06,11.345,8.188,20.191,20.191,20.913,2.135,7.44,4.949,11.406,13.496,7.051,7.524,15.379,18.557,12.892,9.525,9.525,4.996,10.667,9.805,8.836,8.836,8.903,3.734,3.734,9.817
2018-06-14,33.417,13.906,3.254,6.566,6.203,10.931,6.021,7.304,6.016,6.191,12.307,15.492,7.104,8.119,9.167,13.565,13.565,7.556,1.962,3.872,2.04,11.885,23.556,6.716,8.836,8.589,18.233,13.505,10.426,10.426,6.301,9.347,5.271,9.38,9.38,11.549,2.457,2.457,3.111
2018-06-15,18.863,11.788,1.062,5.707,3.56,14.448,3.247,4.665,4.697,8.966,8.039,9.769,7.259,5.603,5.118,9.599,9.599,6.513,1.307,2.645,3.385,12.337,11.748,8.973,5.305,3.997,10.108,9.355,12.594,12.594,9.539,14.406,7.907,4.682,4.682,10.088,1.502,1.502,3.06
2018-06-16,16.895,8.989,4.754,5.805,4.271,8.86,3.081,2.513,6.327,5.752,13.137,9.112,8.177,9.331,10.023,12.284,12.284,8.831,2.388,3.192,1.27,10.646,12.076,4.784,6.991,4.442,0.87,1.381,7.638,7.638,3.769,9.751,8.153,2.585,2.585,5.79,1.781,1.781,1.643
2018-06-17,18.113,4.309,5.503,4.835,3.46,7.364,7.848,6.381,3.737,5.89,7.347,5.887,7.277,8.296,9.434,9.598,9.598,8.776,3.539,3.263,2.648,13.445,14.639,4.57,3.19,1.221,6.437,6.667,7.722,7.722,7.607,12.79,8.221,6.619,6.619,7.274,5.87,5.87,2.569
2018-06-18,27.213,13.784,3.809,4.684,6.279,11.56,9.075,8.512,8.116,6.976,10.188,6.537,4.701,6.495,4.618,6.549,6.549,5.866,5.258,5.485,4.561,14.917,14.807,5.223,3.433,1.232,8.055,9.872,5.223,5.223,5.997,9.133,5.571,5.94,5.94,20.358,2.917,2.917,3.324
2018-06-19,9.772,6.563,2.975,5.86,5.664,12.746,8.277,4.648,9.018,5.137,7.388,6.044,4.755,2.726,1.944,1.983,1.983,4.926,3.77,5.845,7.155,6.804,11.822,8.053,5.23,9.234,9.425,7.945,5.703,5.703,4.957,7.848,6.662,7.179,7.179,5.238,7.538,7.538,2.534
2018-06-20,3.202,1.662,3.289,4.792,4.413,4.912,3.804,4.369,6.316,3.104,5.393,4.715,1.806,0.924,1.131,2.597,2.597,2.115,4.43,4.499,6.679,3.385,4.458,4.802,8.054,4.501,5.722,6.449,3.881,3.881,4.529,3.195,4.2,3.053,3.053,2.983,3.107,3.107,3.213
2018-06-21,5.569,8.682,5.197,7.035,6.762,5.441,5.251,3.584,3.335,3.765,4.436,3.923,5.475,4.372,6.627,3.781,3.781,6.297,2.222,4.061,3.008,4.076,2.941,7.681,8.103,6.371,7.599,7.331,5.478,5.478,2.724,3.863,3.998,5.229,5.229,6.678,7.68,7.68,7.102
2018-06-22,19.161,28.154,3.561,3.254,11.372,4.37,3.045,2.872,10.57,10.003,2.878,5.83,9.791,11.854,10.217,12.995,12.995,13.966,3.383,1.543,4.444,9.321,8.55,9.581,11.271,8.829,7.216,5.473,3.943,3.943,2.509,9.901,6.607,3.098,3.098,6.186,5.889,5.889,2.778
2018-06-23,14.601,12.403,4.631,6.983,7.378,5.371,3.657,4.946,1.888,4.402,14.259,9.771,2.821,7.57,9.209,6.331,6.331,2.812,7.453,3.53,4.436,10.702,18.242,7.34,9.567,4.339,4.55,3.686,3.018,3.018,3.15,7.294,7.965,2.392,2.392,9.677,11.629,11.629,2.812
2018-06-24,12.854,11.355,3.852,4.163,4.131,5.727,3.557,5.158,5.052,4.54,3.343,7.318,4.437,2.591,4.761,4.396,4.396,4.5,5.913,3.223,2.087,14.861,13.888,6.76,5.126,2.618,2.167,5.369,7.759,7.759,5.033,11.514,7.603,4.921,4.921,5.157,9.129,9.129,4.246
2018-06-25,13.575,13.111,2.437,3.758,4.867,7.31,6.98,4.979,8.287,5.362,9.178,9.655,7.959,5.782,7.903,4.167,4.167,2.869,7.615,3.535,3.24,11.851,8.621,9.893,5.306,1.651,2.5,5.137,6.659,6.659,3.694,7.892,4.745,3.652,3.652,6.554,5.989,5.989,1.94
2018-06-26,9.302,11.466,1.773,5.228,7.375,20.077,11.359,10.079,18.999,14.961,12.789,13.589,9.312,8.849,9.374,10.941,10.941,9.616,5.407,4.56,3.925,13.345,15.167,5.817,9.915,2.525,2.571,4.01,4.47,4.47,4.624,1.827,4.16,2.006,2.006,4.089,7.483,7.483,1.487
2018-06-27,17.944,11.166,8.224,7.645,4.624,15.921,17.106,16.863,17.621,17.548,7.064,8.323,9.446,6.944,8.667,6.208,6.208,5.119,7.776,3.897,2.732,10.381,20.181,5.512,12.951,5.472,2.028,2.942,4.089,4.089,2.164,1.968,3.281,2.545,2.545,7.903,2.524,2.524,4.33
2018-06-28,9.308,7.087,3.267,5.3,3.362,3.01,9.278,5.435,2.583,7.608,4.803,9.941,3.426,3.771,5.319,10.671,10.671,7.546,10.062,4.794,5.56,9.729,14.218,3.854,14.667,8.697,3.699,4.631,4.433,4.433,5.233,3.817,5.727,8.434,8.434,6.778,3.545,3.545,6.178
2018-06-29,2.835,1.544,2.425,5.013,5.999,5.75,11.281,8.368,2.332,2.729,5.363,10.852,5.15,3.928,4.267,3.388,3.388,2.215,6.491,13.29,10.586,6.949,6.189,1.728,9.875,4.435,7.417,8.658,5.819,5.819,3.66,7.813,10.247,4.394,4.394,2.894,2.895,2.895,7.647
2018-06-30,12.306,6.32,3.509,5.964,6.536,1.517,3.524,2.101,5.291,4.643,2.205,4.958,6.859,3.788,4.113,4.026,4.026,5.868,4.661,9.526,14.615,7.591,8.223,1.57,6.942,7.749,11.625,9.368,6.88,6.88,3.69,8.922,9.056,7.215,7.215,7.964,9.424,9.424,5.677
2018-07-01,2.815,6.525,9.19,3.64,4.445,4.661,5.342,5.058,5.31,2.46,5.237,4.658,2.144,1.929,4.783,4.306,4.306,10.714,7.698,10.138,6.405,8.229,4.914,2.063,19.603,7.151,3.947,2.714,7.247,7.247,2.595,2.907,3.747,2.86,2.86,2.108,3.444,3.444,2.424
2018-07-02,9.742,5.277,4.217,2.416,4.755,16.055,17.327,20.218,5.369,4.036,8.907,9.258,10.381,3.081,3.53,6.146,6.146,10.056,8.774,6.592,1.507,6.87,5.067,3.573,10.751,3.027,5.907,5.291,10.908,10.908,3.235,3.027,5.421,3.581,3.581,4.377,4.95,4.95,5.363
2018-07-03,7.244,2.581,5.292,7.131,5.398,3.425,5.337,4.714,3.956,2.999,6.153,5.137,14.421,8.133,10.236,2.999,2.999,6.658,7.516,5.771,5.751,5.744,10.649,2.916,15.148,7.954,2.77,2.476,3.625,3.625,4.923,7.126,4.33,5.557,5.557,3.935,3.683,3.683,5.848
2018-07-04,21.122,8.894,8.504,5.988,7.538,5.245,2.382,3.792,4.815,2.394,6.046,7.806,7.198,7.03,9.815,2.677,2.677,8.851,8.56,2.604,7.29,10.987,3.255,2.666,16.738,10.529,3.226,4.609,9.489,9.489,9.237,14.817,11.435,9.142,9.142,8.442,8.69,8.69,10.384
2018-07-05,13.715,6.57,7.827,10.116,10.027,6.916,9.034,7.544,6.954,6.0,9.142,8.381,11.559,4.791,10.425,5.479,5.479,9.542,9.317,7.154,2.867,6.095,7.158,5.885,6.593,2.34,7.664,7.412,8.545,8.545,4.17,4.185,9.752,5.239,5.239,6.959,11.774,11.774,5.054
2018-07-06,12.538,12.086,20.769,5.85,4.293,5.688,6.23,8.218,5.247,7.966,7.194,8.885,19.551,22.791,22.422,9.211,9.211,16.096,2.669,4.383,2.486,9.506,13.266,2.57,9.274,6.51,4.136,5.846,7.059,7.059,5.292,8.152,4.137,7.348,7.348,6.442,2.965,2.965,2.557
2018-07-07,3.64,8.233,3.172,2.968,5.504,4.434,9.858,7.184,2.649,5.447,8.059,9.746,3.274,4.839,4.93,5.501,5.501,7.874,5.072,9.764,6.522,9.151,14.019,5.081,4.295,6.922,7.269,5.837,4.872,4.872,3.49,7.526,6.039,4.85,4.85,5.983,5.643,5.643,9.325
2018-07-08,7.355,12.143,3.029,3.549,4.1,5.118,9.454,6.636,5.571,9.201,4.398,7.537,6.741,6.107,8.351,2.603,2.603,2.176,3.819,8.476,10.89,4.723,13.567,5.765,1.712,9.902,11.432,9.121,4.989,4.989,4.927,4.539,5.469,4.178,4.178,4.034,3.246,3.246,5.443
2018-07-09,9.809,8.976,2.555,4.326,4.429,5.025,10.975,9.886,5.334,7.041,4.085,7.235,5.344,6.098,9.846,2.153,2.153,3.582,2.252,4.957,6.781,7.282,14.561,5.576,10.214,1.023,2.329,1.27,3.474,3.474,2.859,3.302,4.469,5.106,5.106,7.554,5.451,5.451,2.151
2018-07-10,5.505,8.813,13.351,7.466,10.335,3.739,4.06,3.124,1.638,5.968,3.539,4.184,9.6,9.143,11.82,7.289,7.289,6.0,6.164,2.228,4.659,9.408,14.951,3.765,13.834,6.588,7.499,4.98,7.692,7.692,3.225,6.112,2.14,4.744,4.744,5.328,3.663,3.663,6.238
2018-07-11,2.8,9.162,12.731,7.392,3.316,5.846,9.536,7.804,8.101,7.578,2.727,5.622,24.311,23.769,28.557,8.98,8.98,9.185,6.731,2.956,3.091,6.096,9.053,3.348,17.404,8.087,4.065,5.562,4.689,4.689,3.3,6.726,4.852,3.61,3.61,4.918,5.116,5.116,6.214
2018-07-12,2.768,6.859,4.884,8.897,6.677,2.039,7.394,7.773,7.01,6.449,3.795,6.664,10.558,3.809,7.946,3.418,3.418,10.585,4.247,7.828,6.87,8.052,4.429,1.012,13.017,7.192,4.59,4.308,6.582,6.582,5.177,6.02,4.87,4.183,4.183,6.881,3.435,3.435,6.69
2018-07-13,5.107,2.37,3.307,8.788,4.451,2.568,2.343,2.018,4.973,6.173,4.176,6.31,8.19,8.383,10.923,3.44,3.44,6.176,9.439,16.345,13.166,6.876,5.474,2.255,6.838,13.488,13.771,9.634,5.996,5.996,4.812,5.602,5.31,6.412,6.412,6.609,8.14,8.14,8.856
2018-07-14,6.05,3.525,3.406,6.111,4.779,2.822,2.134,2.139,6.697,5.371,5.66,7.122,2.971,2.345,6.007,5.995,5.995,21.27,7.42,3.933,2.452,5.024,7.647,2.342,13.363,9.23,3.417,3.757,8.83,8.83,3.392,5.922,2.816,2.758,2.758,10.494,8.955,8.955,5.582
2018-07-15,3.473,2.191,4.221,9.065,12.37,5.75,3.204,2.244,2.453,2.053,12.03,9.199,12.654,15.425,18.205,6.372,6.372,6.122,5.123,7.386,7.386,5.02,11.01,2.176,14.214,10.551,5.404,5.814,6.025,6.025,7.848,5.712,5.028,7.217,7.217,7.809,6.576,6.576,5.778
2018-07-16,33.516,20.717,20.168,20.747,12.254,15.705,15.652,14.011,13.256,12.543,3.897,6.602,20.657,23.41,34.591,19.725,19.725,23.879,10.027,11.512,2.855,7.115,11.659,5.216,6.406,5.948,12.188,7.615,6.968,6.968,5.819,14.736,14.745,14.911,14.911,13.815,13.72,13.72,11.781
2018-07-17,5.778,8.599,12.898,5.983,4.187,9.206,10.102,8.478,3.711,5.151,10.05,12.566,7.456,9.374,10.024,14.727,14.727,13.275,5.409,3.855,3.817,9.056,13.745,3.042,7.893,5.146,3.005,3.457,4.736,4.736,2.236,7.299,1.789,2.42,2.42,5.059,7.125,7.125,3.497
2018-07-18,5.49,1.885,4.896,6.518,11.551,4.203,9.706,8.026,2.45,6.342,2.216,6.583,4.399,2.224,5.058,4.571,4.571,7.955,7.737,7.327,9.669,7.807,8.481,3.73,7.81,2.599,6.335,6.441,8.182,8.182,5.132,9.267,9.809,5.36,5.36,2.333,3.486,3.486,4.413
2018-07-19,6.073,4.246,4.011,4.408,3.776,4.285,1.931,1.678,1.302,4.869,5.381,6.448,7.794,6.771,8.71,4.43,4.43,4.799,3.019,5.969,4.18,9.463,14.718,2.63,13.321,6.875,2.691,5.151,4.49,4.49,7.422,10.596,9.074,4.109,4.109,4.319,4.89,4.89,6.509
2018-07-20,8.897,1.978,8.386,8.396,11.682,2.766,1.242,1.33,1.93,5.638,2.374,7.443,8.368,10.25,11.249,5.684,5.684,6.291,5.231,6.159,9.132,7.265,6.114,4.319,13.347,10.431,3.823,5.04,4.826,4.826,5.853,3.828,4.22,5.182,5.182,13.755,13.931,13.931,10.877
2018-07-21,10.333,6.201,10.386,8.77,6.872,14.154,11.159,12.127,10.79,8.928,7.153,6.907,11.107,10.036,14.409,10.548,10.548,7.092,8.446,4.289,2.941,8.371,9.24,2.496,13.141,4.982,6.115,3.3,7.846,7.846,4.337,7.539,5.595,2.67,2.67,4.668,7.63,7.63,3.914
2018-07-22,9.737,9.97,11.037,3.695,2.554,4.425,4.567,4.109,9.414,9.539,10.618,13.306,11.792,6.683,12.132,9.949,9.949,7.524,4.683,7.304,8.266,7.862,5.923,5.427,10.208,6.697,8.415,5.664,4.539,4.539,3.135,4.893,5.136,4.483,4.483,4.793,7.098,7.098,2.773
2018-07-23,5.751,10.229,3.58,5.192,3.623,13.638,14.753,12.574,6.214,8.059,6.503,12.441,6.646,8.37,9.608,15.519,15.519,10.183,4.47,2.148,1.961,11.677,15.22,1.564,6.723,5.633,2.913,2.641,8.473,8.473,3.801,4.785,5.254,4.997,4.997,7.636,4.969,4.969,3.787
2018-07-24,12.544,3.613,3.903,8.775,8.901,7.644,9.063,7.136,8.748,7.044,6.092,7.524,6.929,5.091,5.866,2.11,2.11,1.743,6.723,2.544,1.572,12.519,14.246,5.207,11.336,3.471,4.12,2.147,7.826,7.826,7.107,4.996,8.86,6.429,6.429,3.157,3.166,3.166,7.212
2018-07-25,4.376,6.491,6.752,4.613,2.894,4.589,11.624,9.713,6.929,6.24,9.105,10.188,5.766,9.686,10.898,3.21,3.21,4.515,5.989,4.506,2.129,4.135,13.035,4.119,12.186,1.244,6.516,6.244,3.797,3.797,1.735,6.693,4.692,3.582,3.582,3.804,2.414,2.414,4.525
2018-07-26,5.076,4.529,3.747,5.175,4.373,3.421,6.31,3.586,3.729,5.582,3.328,7.574,4.235,4.579,4.183,6.287,6.287,5.503,5.917,3.656,2.806,3.484,8.771,3.773,11.749,1.766,4.698,4.0,2.803,2.803,3.797,4.264,2.972,3.969,3.969,1.266,1.319,1.319,4.252
2018-07-27,3.894,3.177,5.431,4.025,4.204,6.112,7.409,5.463,7.501,7.801,2.821,7.502,7.406,7.176,10.671,4.987,4.987,3.754,4.348,6.777,2.542,1.808,6.816,4.581,12.719,7.482,5.189,3.498,6.367,6.367,6.697,8.562,7.026,5.795,5.795,2.337,2.4,2.4,2.977
